88,Nyx Assassin,1,201241,258.0,Semi-Carry,3,10,19,10,2012,October
64,Jakiro,38,201242,9540.0,Support,118,211,515,10,2012,October
52,Leshrac,31,201242,8583.0,Support,116,192,290,10,2012,October
65,Batrider,24,201242,8147.0,\N,149,112,327,10,2012,October
29,Tidehunter,22,201242,5976.0,Support,68,104,270,10,2012,October
89,Naga Siren,21,201242,8608.0,Carry,89,94,227,10,2012,October
66,Chen,19,201242,5164.0,Jungler,66,100,153,10,2012,October
46,Templar Assassin,19,201242,8431.0,Carry,149,77,160,10,2012,October
86,Rubick,18,201242,4556.0,Support,46,99,203,10,2012,October
39,Queen of Pain,18,201242,8038.0,Carry,172,63,146,10,2012,October
81,Chaos Knight,18,201242,7465.0,Carry,133,92,182,10,2012,October
40,Venomancer,17,201242,4173.0,Support,42,112,209,10,2012,October
62,Bounty Hunter,16,201242,6187.0,Carry,84,65,112,10,2012,October
85,Undying,15,201242,5002.0,Semi-Carry,93,71,235,10,2012,October
33,Enigma,15,201242,5006.0,Jungler,41,86,150,10,2012,October
55,Dark Seer,14,201242,5339.0,\N,46,67,199,10,2012,October
90,Keeper of the Light,13,201242,3846.0,Support,42,55,118,10,2012,October
91,Wisp,12,201242,3142.0,Support,42,66,170,10,2012,October
27,Shadow Shaman,11,201242,3511.0,Support,36,55,104,10,2012,October
3,Bane,11,201242,3008.0,Support,49,50,134,10,2012,October
19,Tiny,11,201242,5030.0,Carry,89,56,102,10,2012,October
21,Windrunner,10,201242,3292.0,Semi-Carry,35,46,71,10,2012,October
53,Furion,10,201242,4564.0,\N,62,57,114,10,2012,October
14,Pudge,9,201242,3057.0,Semi-Carry,73,64,86,10,2012,October
8,Juggernaut,9,201242,3893.0,Carry,61,32,66,10,2012,October
1,Anti-Mage,9,201242,4472.0,Carry,53,32,48,10,2012,October
56,Clinkz,8,201242,4514.0,Carry,84,22,49,10,2012,October
5,Crystal Maiden,8,201242,1547.0,Support,15,52,71,10,2012,October
74,Invoker,7,201242,2346.0,Carry,32,33,63,10,2012,October
78,Brewmaster,7,201242,2375.0,Carry,32,21,75,10,2012,October
45,Pugna,7,201242,2700.0,Semi-Carry,26,45,86,10,2012,October
58,Enchantress,6,201242,1748.0,Jungler,23,36,57,10,2012,October
80,Lone Druid,6,201242,1927.0,Carry,11,25,23,10,2012,October
11,Shadow Fiend,6,201242,3427.0,Carry,45,21,37,10,2012,October
57,Omni Knight,6,201242,1385.0,Support,5,32,19,10,2012,October
16,Sand King,6,201242,1967.0,Semi-Carry,33,29,43,10,2012,October
61,Broodmother,5,201242,2270.0,\N,24,15,26,10,2012,October
13,Puck,4,201242,1407.0,Semi-Carry,27,17,38,10,2012,October
87,Disruptor,4,201242,1009.0,Support,21,22,41,10,2012,October
50,Dazzle,3,201242,801.0,Support,11,14,24,10,2012,October
60,Night Stalker,3,201242,1410.0,Semi-Carry,39,22,35,10,2012,October
77,Lycan,3,201242,1405.0,Carry,14,9,21,10,2012,October
49,Dragon Knight,3,201242,1720.0,Carry,21,7,29,10,2012,October
63,Weaver,3,201242,1443.0,Carry,26,11,12,10,2012,October
69,Doom Bringer,3,201242,1332.0,Carry,13,9,22,10,2012,October
79,Shadow Demon,3,201242,510.0,Support,6,15,26,10,2012,October
54,Lifestealer,3,201242,1256.0,Carry,16,22,22,10,2012,October
41,Faceless Void,3,201242,1550.0,Carry,23,13,20,10,2012,October
51,Clockwerk,3,201242,806.0,Semi-Carry,15,27,42,10,2012,October
34,Tinker,3,201242,985.0,Carry,9,22,33,10,2012,October
18,Sven,3,201242,1108.0,Support,14,17,28,10,2012,October
68,Ancient Apparition,2,201242,376.0,Support,5,9,15,10,2012,October
9,Mirana,2,201242,933.0,Carry,22,7,23,10,2012,October
73,Alchemist,2,201242,1368.0,Carry,3,7,14,10,2012,October
83,Treant Protector,2,201242,519.0,Support,1,7,17,10,2012,October
43,Death Prophet,2,201242,934.0,\N,11,5,10,10,2012,October
31,Lich,2,201242,251.0,Support,0,9,8,10,2012,October
38,Beastmaster,2,201242,578.0,Semi-Carry,5,14,9,10,2012,October
72,Gyrocopter,2,201242,894.0,Semi-Carry,13,9,16,10,2012,October
76,Outworld Destroyer,2,201242,711.0,Carry,9,7,10,10,2012,October
88,Nyx Assassin,2,201242,446.0,Semi-Carry,6,16,23,10,2012,October
37,Warlock,2,201242,712.0,\N,13,10,37,10,2012,October
97,Magnataur,1,201242,334.0,Carry,5,6,5,10,2012,October
75,Silencer,1,201242,190.0,Support,0,10,15,10,2012,October
2,Axe,1,201242,425.0,Jungler,2,4,16,10,2012,October
20,Vengeful Spirit,1,201242,281.0,Support,3,1,17,10,2012,October
30,Witch Doctor,1,201242,148.0,Support,2,6,4,10,2012,October
25,Lina,1,201242,542.0,Support,18,3,11,10,2012,October
23,Kunkka,1,201242,406.0,Carry,6,9,15,10,2012,October
12,Phantom Lancer,1,201242,727.0,Carry,8,0,11,10,2012,October
22,Zeus,1,201242,281.0,Semi-Carry,5,8,22,10,2012,October
10,Morphling,1,201242,445.0,Carry,2,3,6,10,2012,October
70,Ursa,1,201242,625.0,Carry,10,0,8,10,2012,October
28,Slardar,1,201242,304.0,Carry,3,4,5,10,2012,October
64,Jakiro,33,201243,7632.0,Support,98,183,348,10,2012,October
62,Bounty Hunter,27,201243,10947.0,\N,153,130,198,10,2012,October
86,Rubick,22,201243,5785.0,Semi-Carry,82,103,238,10,2012,October
39,Queen of Pain,20,201243,9264.0,Carry,229,80,186,10,2012,October
65,Batrider,20,201243,6361.0,\N,86,103,237,10,2012,October
81,Chaos Knight,19,201243,7630.0,Carry,141,103,184,10,2012,October
74,Invoker,16,201243,6104.0,Carry,84,55,136,10,2012,October
29,Tidehunter,16,201243,4454.0,Support,57,82,207,10,2012,October
90,Keeper of the Light,16,201243,4884.0,Support,48,59,165,10,2012,October
52,Leshrac,14,201243,4069.0,Support,46,87,117,10,2012,October
53,Furion,14,201243,6179.0,Jungler,46,83,128,10,2012,October
46,Templar Assassin,13,201243,5346.0,Carry,87,70,60,10,2012,October
85,Undying,12,201243,3945.0,Semi-Carry,69,56,205,10,2012,October
21,Windrunner,12,201243,4111.0,\N,55,65,120,10,2012,October
55,Dark Seer,11,201243,3649.0,\N,36,54,133,10,2012,October
33,Enigma,10,201243,3399.0,Jungler,21,42,133,10,2012,October
87,Disruptor,9,201243,1759.0,\N,29,46,77,10,2012,October
16,Sand King,9,201243,2098.0,Support,23,74,96,10,2012,October
66,Chen,8,201243,2252.0,Jungler,28,37,92,10,2012,October
91,Wisp,8,201243,2082.0,Support,28,47,92,10,2012,October
78,Brewmaster,8,201243,2673.0,Carry,34,26,96,10,2012,October
11,Shadow Fiend,7,201243,2929.0,Carry,37,50,33,10,2012,October
19,Tiny,7,201243,3733.0,Carry,62,17,71,10,2012,October
40,Venomancer,7,201243,1717.0,Support,26,46,114,10,2012,October
18,Sven,7,201243,2849.0,Carry,38,42,65,10,2012,October
60,Night Stalker,6,201243,2220.0,Semi-Carry,29,20,51,10,2012,October
7,Earthshaker,6,201243,1395.0,Support,15,26,56,10,2012,October
89,Naga Siren,5,201243,2435.0,Carry,25,17,39,10,2012,October
1,Anti-Mage,5,201243,3069.0,Carry,32,11,24,10,2012,October
27,Shadow Shaman,5,201243,1296.0,Support,18,49,42,10,2012,October
25,Lina,5,201243,1134.0,Support,24,32,45,10,2012,October
80,Lone Druid,5,201243,1836.0,Carry,15,23,35,10,2012,October
49,Dragon Knight,5,201243,2481.0,Carry,33,16,37,10,2012,October
8,Juggernaut,4,201243,1855.0,Carry,29,19,30,10,2012,October
79,Shadow Demon,4,201243,817.0,Support,11,27,35,10,2012,October
9,Mirana,4,201243,1955.0,Carry,37,12,51,10,2012,October
56,Clinkz,4,201243,1985.0,Carry,33,21,16,10,2012,October
17,Storm Spirit,3,201243,1450.0,Carry,29,5,34,10,2012,October
12,Phantom Lancer,3,201243,1498.0,Carry,10,11,34,10,2012,October
69,Doom Bringer,3,201243,1346.0,Carry,14,19,27,10,2012,October
41,Faceless Void,3,201243,1637.0,Carry,22,5,28,10,2012,October
34,Tinker,3,201243,1350.0,Carry,20,11,34,10,2012,October
54,Lifestealer,3,201243,1787.0,Carry,22,9,40,10,2012,October
97,Magnataur,3,201243,1085.0,Carry,17,17,20,10,2012,October
35,Sniper,2,201243,679.0,Carry,9,14,13,10,2012,October
68,Ancient Apparition,2,201243,631.0,Semi-Carry,17,16,15,10,2012,October
57,Omni Knight,2,201243,538.0,Support,1,12,15,10,2012,October
3,Bane,2,201243,584.0,Support,6,10,17,10,2012,October
45,Pugna,2,201243,819.0,\N,7,5,8,10,2012,October
13,Puck,2,201243,640.0,Semi-Carry,8,14,18,10,2012,October
14,Pudge,2,201243,751.0,Semi-Carry,23,14,23,10,2012,October
77,Lycan,2,201243,624.0,\N,6,10,21,10,2012,October
5,Crystal Maiden,2,201243,456.0,Support,12,9,30,10,2012,October
61,Broodmother,2,201243,694.0,Carry,10,13,7,10,2012,October
88,Nyx Assassin,2,201243,723.0,Support,13,9,36,10,2012,October
38,Beastmaster,2,201243,546.0,Semi-Carry,4,14,14,10,2012,October
51,Clockwerk,1,201243,276.0,Semi-Carry,3,6,7,10,2012,October
32,Riki,1,201243,247.0,Carry,0,1,0,10,2012,October
20,Vengeful Spirit,1,201243,149.0,Support,1,8,8,10,2012,October
26,Lion,1,201243,170.0,Support,3,6,3,10,2012,October
63,Weaver,1,201243,630.0,Carry,14,1,10,10,2012,October
76,Outworld Destroyer,1,201243,240.0,Carry,1,10,6,10,2012,October
31,Lich,1,201243,211.0,Support,2,3,14,10,2012,October
28,Slardar,1,201243,365.0,Carry,4,6,8,10,2012,October
48,Luna,1,201243,263.0,Carry,3,6,3,10,2012,October
37,Warlock,1,201243,193.0,Support,3,11,4,10,2012,October
2,Axe,1,201243,435.0,Semi-Carry,13,9,10,10,2012,October
15,Razor,1,201243,231.0,Carry,2,8,7,10,2012,October
64,Jakiro,34,201244,8508.0,Support,104,148,387,10,2012,October
81,Chaos Knight,25,201244,9503.0,Carry,163,117,233,10,2012,October
62,Bounty Hunter,20,201244,6941.0,\N,107,110,106,10,2012,October
46,Templar Assassin,19,201244,8450.0,Carry,147,87,149,10,2012,October
65,Batrider,19,201244,7259.0,Semi-Carry,97,83,268,10,2012,October
86,Rubick,18,201244,4438.0,Semi-Carry,55,101,202,10,2012,October
39,Queen of Pain,17,201244,6731.0,Carry,110,69,116,10,2012,October
55,Dark Seer,16,201244,5523.0,\N,55,84,132,10,2012,October
29,Tidehunter,14,201244,3746.0,Support,57,72,167,10,2012,October
78,Brewmaster,13,201244,4086.0,Carry,52,67,112,10,2012,October
52,Leshrac,13,201244,3500.0,Semi-Carry,27,67,113,10,2012,October
66,Chen,11,201244,2962.0,Jungler,36,40,57,10,2012,October
89,Naga Siren,11,201244,4845.0,Carry,41,40,64,10,2012,October
91,Wisp,11,201244,2828.0,Support,46,56,120,10,2012,October
74,Invoker,11,201244,3701.0,Carry,59,43,56,10,2012,October
87,Disruptor,10,201244,2021.0,Support,32,48,102,10,2012,October
11,Shadow Fiend,10,201244,5692.0,Carry,96,34,74,10,2012,October
21,Windrunner,10,201244,2858.0,Support,41,55,49,10,2012,October
90,Keeper of the Light,10,201244,2760.0,Support,21,48,97,10,2012,October
85,Undying,9,201244,2636.0,Semi-Carry,32,33,74,10,2012,October
60,Night Stalker,9,201244,3440.0,Semi-Carry,61,22,89,10,2012,October
33,Enigma,8,201244,2571.0,\N,18,37,91,10,2012,October
18,Sven,8,201244,3303.0,Carry,50,35,84,10,2012,October
25,Lina,7,201244,1944.0,Support,51,42,73,10,2012,October
40,Venomancer,7,201244,1436.0,Support,14,41,60,10,2012,October
53,Furion,7,201244,3740.0,Jungler,37,27,94,10,2012,October
58,Enchantress,6,201244,1540.0,Jungler,27,38,35,10,2012,October
28,Slardar,6,201244,2591.0,Carry,33,20,53,10,2012,October
19,Tiny,6,201244,2742.0,Carry,39,23,50,10,2012,October
27,Shadow Shaman,6,201244,2016.0,Support,18,32,68,10,2012,October
20,Vengeful Spirit,5,201244,805.0,Support,5,27,38,10,2012,October
14,Pudge,5,201244,1250.0,Semi-Carry,21,28,38,10,2012,October
54,Lifestealer,4,201244,1668.0,Carry,16,9,18,10,2012,October
8,Juggernaut,4,201244,1676.0,Carry,30,18,38,10,2012,October
5,Crystal Maiden,4,201244,812.0,Support,6,21,44,10,2012,October
3,Bane,4,201244,962.0,Support,10,18,61,10,2012,October
16,Sand King,4,201244,1032.0,Support,9,24,31,10,2012,October
61,Broodmother,4,201244,1787.0,\N,16,16,18,10,2012,October
79,Shadow Demon,3,201244,541.0,Support,3,22,37,10,2012,October
2,Axe,3,201244,661.0,Semi-Carry,4,20,10,10,2012,October
73,Alchemist,3,201244,1401.0,Carry,7,22,41,10,2012,October
49,Dragon Knight,3,201244,1144.0,Carry,6,12,16,10,2012,October
12,Phantom Lancer,3,201244,1570.0,Carry,21,14,24,10,2012,October
88,Nyx Assassin,3,201244,775.0,Semi-Carry,15,14,56,10,2012,October
97,Magnataur,3,201244,980.0,Carry,14,12,23,10,2012,October
56,Clinkz,3,201244,1262.0,Carry,25,16,22,10,2012,October
13,Puck,3,201244,932.0,Semi-Carry,11,15,16,10,2012,October
34,Tinker,3,201244,924.0,Carry,10,18,20,10,2012,October
17,Storm Spirit,2,201244,743.0,Carry,8,14,14,10,2012,October
1,Anti-Mage,2,201244,1075.0,Carry,19,7,10,10,2012,October
48,Luna,2,201244,1368.0,Carry,10,1,22,10,2012,October
68,Ancient Apparition,2,201244,401.0,Support,4,9,25,10,2012,October
38,Beastmaster,2,201244,410.0,\N,2,9,10,10,2012,October
80,Lone Druid,2,201244,1096.0,Carry,14,5,25,10,2012,October
51,Clockwerk,1,201244,234.0,Semi-Carry,3,9,4,11,2012,November
70,Ursa,1,201244,531.0,Carry,15,4,6,10,2012,October
35,Sniper,1,201244,442.0,Carry,8,1,5,10,2012,October
69,Doom Bringer,1,201244,478.0,Carry,3,1,4,10,2012,October
9,Mirana,1,201244,454.0,Carry,8,1,7,10,2012,October
26,Lion,1,201244,243.0,Support,6,9,8,10,2012,October
7,Earthshaker,1,201244,210.0,Support,1,6,2,10,2012,October
50,Dazzle,1,201244,196.0,Support,1,6,17,10,2012,October
45,Pugna,1,201244,296.0,\N,4,8,5,10,2012,October
63,Weaver,1,201244,439.0,Carry,2,1,6,10,2012,October
23,Kunkka,1,201244,476.0,Carry,8,1,14,10,2012,October
36,Necrolyte,1,201244,495.0,Carry,10,5,18,11,2012,November
76,Outworld Destroyer,1,201244,541.0,Carry,11,3,12,10,2012,October
64,Jakiro,37,201245,9439.0,Support,122,208,469,11,2012,November
62,Bounty Hunter,27,201245,10604.0,Carry,191,123,206,11,2012,November
39,Queen of Pain,26,201245,11571.0,Carry,237,123,189,11,2012,November
86,Rubick,23,201245,6155.0,Semi-Carry,71,157,299,11,2012,November
52,Leshrac,23,201245,6322.0,Support,85,142,278,11,2012,November
46,Templar Assassin,20,201245,8440.0,Carry,152,94,105,11,2012,November
53,Furion,19,201245,9383.0,Carry,117,108,263,11,2012,November
18,Sven,18,201245,8278.0,Carry,124,88,163,11,2012,November
81,Chaos Knight,15,201245,6107.0,Carry,115,77,140,11,2012,November
33,Enigma,15,201245,5069.0,Jungler,29,69,177,11,2012,November
55,Dark Seer,12,201245,4502.0,Semi-Carry,47,63,164,11,2012,November
29,Tidehunter,12,201245,3159.0,Support,37,85,161,11,2012,November
65,Batrider,11,201245,4091.0,Semi-Carry,91,49,140,11,2012,November
40,Venomancer,10,201245,2900.0,Support,28,50,154,11,2012,November
60,Night Stalker,10,201245,3782.0,Semi-Carry,75,61,90,11,2012,November
21,Windrunner,10,201245,3668.0,Semi-Carry,48,49,98,11,2012,November
90,Keeper of the Light,9,201245,2811.0,Support,20,33,114,11,2012,November
91,Wisp,9,201245,2671.0,Support,51,58,128,11,2012,November
16,Sand King,9,201245,2309.0,Support,25,57,77,11,2012,November
28,Slardar,8,201245,2883.0,Carry,41,30,92,11,2012,November
87,Disruptor,8,201245,1769.0,Support,26,50,94,11,2012,November
79,Shadow Demon,8,201245,1741.0,Support,26,57,68,11,2012,November
66,Chen,8,201245,2501.0,Jungler,24,33,73,11,2012,November
74,Invoker,7,201245,2673.0,Carry,46,29,93,11,2012,November
89,Naga Siren,7,201245,3248.0,Carry,31,27,72,11,2012,November
11,Shadow Fiend,7,201245,3923.0,Carry,74,35,55,11,2012,November
78,Brewmaster,7,201245,2601.0,Carry,31,31,84,11,2012,November
13,Puck,7,201245,2501.0,Semi-Carry,47,42,84,11,2012,November
85,Undying,7,201245,2358.0,Semi-Carry,27,35,100,11,2012,November
5,Crystal Maiden,6,201245,1104.0,Support,7,41,53,11,2012,November
27,Shadow Shaman,6,201245,1734.0,Support,16,25,48,11,2012,November
1,Anti-Mage,5,201245,2750.0,Carry,32,23,23,11,2012,November
34,Tinker,5,201245,2115.0,Carry,31,32,41,11,2012,November
25,Lina,5,201245,1637.0,Support,35,22,55,11,2012,November
80,Lone Druid,5,201245,2207.0,Carry,23,19,33,11,2012,November
19,Tiny,5,201245,2717.0,Carry,50,30,50,11,2012,November
57,Omni Knight,4,201245,1017.0,Support,8,20,21,11,2012,November
26,Lion,3,201245,594.0,Support,11,21,19,11,2012,November
49,Dragon Knight,3,201245,1193.0,Carry,9,10,20,11,2012,November
73,Alchemist,3,201245,1456.0,Carry,10,16,17,11,2012,November
7,Earthshaker,3,201245,641.0,Support,9,17,45,11,2012,November
97,Magnataur,3,201245,1097.0,Carry,11,14,33,11,2012,November
58,Enchantress,3,201245,753.0,Jungler,13,23,23,11,2012,November
54,Lifestealer,3,201245,1436.0,Carry,18,13,29,11,2012,November
31,Lich,3,201245,488.0,Support,5,25,32,11,2012,November
14,Pudge,3,201245,1254.0,Semi-Carry,29,14,34,11,2012,November
38,Beastmaster,3,201245,1091.0,Semi-Carry,12,17,51,11,2012,November
48,Luna,2,201245,1281.0,Carry,28,11,26,11,2012,November
3,Bane,2,201245,429.0,Support,3,11,8,11,2012,November
17,Storm Spirit,2,201245,971.0,Carry,22,8,31,11,2012,November
61,Broodmother,2,201245,976.0,Carry,9,0,5,11,2012,November
8,Juggernaut,2,201245,715.0,Carry,10,16,8,11,2012,November
15,Razor,2,201245,712.0,Carry,10,11,17,11,2012,November
88,Nyx Assassin,2,201245,566.0,Support,6,10,32,11,2012,November
56,Clinkz,1,201245,447.0,Carry,9,9,3,11,2012,November
36,Necrolyte,1,201245,283.0,Carry,0,4,0,11,2012,November
30,Witch Doctor,1,201245,184.0,Support,4,11,9,11,2012,November
9,Mirana,1,201245,544.0,Carry,8,2,6,11,2012,November
35,Sniper,1,201245,368.0,Carry,6,8,5,11,2012,November
47,Viper,1,201245,382.0,Carry,7,7,13,11,2012,November
68,Ancient Apparition,1,201245,216.0,Support,5,5,9,11,2012,November
41,Faceless Void,1,201245,676.0,Carry,12,2,6,11,2012,November
92,Visage,1,201245,206.0,Support,4,10,3,11,2012,November
59,Huskar,1,201245,313.0,Carry,5,9,1,11,2012,November
51,Clockwerk,1,201245,242.0,Semi-Carry,4,8,15,11,2012,November
70,Ursa,1,201245,489.0,Carry,9,2,6,11,2012,November
2,Axe,1,201245,377.0,Jungler,7,8,10,11,2012,November
23,Kunkka,1,201245,257.0,Carry,2,6,3,11,2012,November
77,Lycan,1,201245,557.0,Carry,5,0,5,11,2012,November
43,Death Prophet,1,201245,247.0,Semi-Carry,0,6,0,11,2012,November
64,Jakiro,34,201246,7617.0,Support,81,183,325,11,2012,November
86,Rubick,27,201246,6587.0,Support,79,129,275,11,2012,November
55,Dark Seer,23,201246,8197.0,Jungler,84,111,241,11,2012,November
39,Queen of Pain,22,201246,9042.0,Carry,149,88,174,11,2012,November
62,Bounty Hunter,19,201246,6904.0,Carry,101,111,146,11,2012,November
18,Sven,19,201246,8666.0,Carry,122,85,127,11,2012,November
46,Templar Assassin,17,201246,7297.0,Carry,107,74,97,11,2012,November
53,Furion,15,201246,7299.0,Jungler,85,80,183,11,2012,November
90,Keeper of the Light,15,201246,4197.0,Support,37,55,139,11,2012,November
97,Magnataur,14,201246,5159.0,Carry,83,59,147,11,2012,November
33,Enigma,12,201246,4103.0,Jungler,40,57,133,11,2012,November
85,Undying,12,201246,3785.0,Semi-Carry,49,49,95,11,2012,November
81,Chaos Knight,11,201246,4094.0,Carry,54,76,93,11,2012,November
21,Windrunner,11,201246,3033.0,Support,38,52,70,11,2012,November
66,Chen,11,201246,3101.0,Jungler,39,56,120,11,2012,November
60,Night Stalker,10,201246,3769.0,Semi-Carry,59,46,93,11,2012,November
52,Leshrac,10,201246,3468.0,Support,52,58,106,11,2012,November
87,Disruptor,10,201246,1720.0,Support,24,69,116,11,2012,November
16,Sand King,9,201246,2893.0,Semi-Carry,45,42,108,11,2012,November
65,Batrider,9,201246,3204.0,Semi-Carry,48,42,108,11,2012,November
91,Wisp,8,201246,2017.0,Support,26,40,107,11,2012,November
29,Tidehunter,8,201246,2226.0,Support,25,31,78,11,2012,November
27,Shadow Shaman,8,201246,2170.0,Support,21,49,86,11,2012,November
11,Shadow Fiend,7,201246,4385.0,Carry,68,19,61,11,2012,November
78,Brewmaster,7,201246,2522.0,Carry,33,9,76,11,2012,November
74,Invoker,7,201246,2674.0,Carry,38,42,83,11,2012,November
25,Lina,6,201246,1241.0,Support,15,38,42,11,2012,November
79,Shadow Demon,6,201246,1370.0,Support,25,43,46,11,2012,November
89,Naga Siren,6,201246,2973.0,Carry,24,13,54,11,2012,November
19,Tiny,5,201246,3247.0,Carry,55,17,36,11,2012,November
13,Puck,5,201246,1637.0,Semi-Carry,26,34,50,11,2012,November
40,Venomancer,5,201246,1139.0,Support,4,25,59,11,2012,November
54,Lifestealer,5,201246,2331.0,Carry,29,14,24,11,2012,November
41,Faceless Void,5,201246,3560.0,Carry,64,14,30,11,2012,November
80,Lone Druid,5,201246,2849.0,Carry,26,4,34,11,2012,November
56,Clinkz,5,201246,2207.0,Carry,22,21,24,11,2012,November
3,Bane,4,201246,1217.0,Support,13,19,30,11,2012,November
58,Enchantress,4,201246,808.0,Jungler,8,17,14,11,2012,November
1,Anti-Mage,4,201246,2655.0,Carry,27,16,10,11,2012,November
8,Juggernaut,4,201246,1889.0,Carry,19,8,27,11,2012,November
7,Earthshaker,3,201246,635.0,Support,9,20,50,11,2012,November
34,Tinker,3,201246,1389.0,Carry,18,20,39,11,2012,November
38,Beastmaster,3,201246,720.0,\N,3,13,25,11,2012,November
92,Visage,3,201246,881.0,Support,27,17,23,11,2012,November
9,Mirana,3,201246,1339.0,Carry,27,15,32,11,2012,November
12,Phantom Lancer,3,201246,1670.0,Carry,16,10,23,11,2012,November
68,Ancient Apparition,2,201246,452.0,Support,4,7,27,11,2012,November
57,Omni Knight,2,201246,466.0,Support,2,11,7,11,2012,November
61,Broodmother,2,201246,720.0,Carry,3,6,1,11,2012,November
28,Slardar,2,201246,816.0,Carry,12,9,18,11,2012,November
76,Outworld Destroyer,2,201246,911.0,Carry,12,4,9,11,2012,November
14,Pudge,2,201246,663.0,Semi-Carry,13,15,14,11,2012,November
20,Vengeful Spirit,2,201246,560.0,Support,4,10,33,11,2012,November
63,Weaver,1,201246,420.0,Carry,4,1,3,11,2012,November
31,Lich,1,201246,252.0,Support,3,1,10,11,2012,November
45,Pugna,1,201246,380.0,Semi-Carry,3,3,3,11,2012,November
10,Morphling,1,201246,451.0,Carry,11,6,8,11,2012,November
77,Lycan,1,201246,410.0,Jungler,5,7,8,11,2012,November
73,Alchemist,1,201246,619.0,Carry,8,5,11,11,2012,November
88,Nyx Assassin,1,201246,260.0,Support,5,4,10,11,2012,November
50,Dazzle,1,201246,271.0,Support,1,8,11,11,2012,November
5,Crystal Maiden,1,201246,171.0,Support,1,4,10,11,2012,November
36,Necrolyte,1,201246,316.0,Carry,0,6,1,11,2012,November
15,Razor,1,201246,294.0,Carry,1,5,2,11,2012,November
26,Lion,1,201246,357.0,Support,7,3,9,11,2012,November
17,Storm Spirit,1,201246,582.0,Carry,14,4,16,11,2012,November
32,Riki,1,201246,382.0,Carry,10,9,4,11,2012,November
64,Jakiro,65,201247,15508.0,Support,188,307,729,11,2012,November
18,Sven,49,201247,21982.0,\N,280,254,345,11,2012,November
86,Rubick,47,201247,10495.0,Support,123,316,478,11,2012,November
55,Dark Seer,40,201247,13448.0,Jungler,130,217,421,11,2012,November
46,Templar Assassin,39,201247,17550.0,Carry,319,168,235,11,2012,November
97,Magnataur,38,201247,13248.0,Carry,202,159,437,11,2012,November
62,Bounty Hunter,36,201247,15075.0,Carry,241,156,249,11,2012,November
21,Windrunner,32,201247,11653.0,Support,157,117,296,11,2012,November
33,Enigma,32,201247,10555.0,\N,57,135,348,11,2012,November
52,Leshrac,31,201247,8816.0,Support,118,165,287,11,2012,November
85,Undying,29,201247,7871.0,Semi-Carry,115,132,357,11,2012,November
39,Queen of Pain,26,201247,10650.0,Carry,196,129,186,11,2012,November
90,Keeper of the Light,22,201247,5998.0,Support,56,81,173,11,2012,November
79,Shadow Demon,20,201247,4177.0,Support,48,103,212,11,2012,November
40,Venomancer,20,201247,4624.0,Support,42,123,283,11,2012,November
91,Wisp,19,201247,5121.0,Support,66,87,231,11,2012,November
60,Night Stalker,18,201247,6716.0,Semi-Carry,103,60,138,11,2012,November
81,Chaos Knight,18,201247,7987.0,Carry,124,72,199,11,2012,November
41,Faceless Void,18,201247,10003.0,Carry,143,64,154,11,2012,November
65,Batrider,17,201247,5636.0,\N,107,78,210,11,2012,November
29,Tidehunter,17,201247,4763.0,Support,46,87,190,11,2012,November
48,Luna,16,201247,7775.0,Carry,82,59,146,11,2012,November
66,Chen,15,201247,4178.0,Jungler,44,64,150,11,2012,November
27,Shadow Shaman,12,201247,2967.0,Support,35,67,103,11,2012,November
80,Lone Druid,11,201247,5267.0,Carry,39,35,77,11,2012,November
20,Vengeful Spirit,10,201247,2143.0,Support,13,55,119,11,2012,November
53,Furion,10,201247,4220.0,\N,39,48,104,11,2012,November
38,Beastmaster,10,201247,3426.0,Semi-Carry,38,48,100,11,2012,November
89,Naga Siren,10,201247,4761.0,Carry,49,27,104,11,2012,November
87,Disruptor,10,201247,2014.0,Support,23,52,139,11,2012,November
54,Lifestealer,9,201247,4599.0,Carry,56,36,90,11,2012,November
3,Bane,9,201247,2208.0,Support,34,54,89,11,2012,November
74,Invoker,8,201247,2823.0,Carry,34,32,66,11,2012,November
25,Lina,7,201247,1752.0,Support,34,35,62,11,2012,November
9,Mirana,7,201247,2620.0,\N,39,38,55,11,2012,November
8,Juggernaut,7,201247,3027.0,Carry,52,30,44,11,2012,November
11,Shadow Fiend,7,201247,4053.0,Carry,62,25,60,11,2012,November
49,Dragon Knight,7,201247,2376.0,Carry,24,39,59,11,2012,November
56,Clinkz,7,201247,3621.0,Carry,70,18,35,11,2012,November
61,Broodmother,6,201247,2591.0,Carry,17,21,36,11,2012,November
78,Brewmaster,6,201247,2074.0,Carry,26,18,63,11,2012,November
1,Anti-Mage,5,201247,2603.0,Carry,26,22,41,11,2012,November
14,Pudge,5,201247,1714.0,Semi-Carry,37,33,55,11,2012,November
72,Gyrocopter,5,201247,2927.0,Semi-Carry,54,19,50,11,2012,November
47,Viper,5,201247,1636.0,Carry,22,23,19,11,2012,November
13,Puck,4,201247,1624.0,Semi-Carry,28,24,54,11,2012,November
77,Lycan,4,201247,1709.0,Jungler,15,10,25,11,2012,November
17,Storm Spirit,4,201247,1327.0,Carry,23,32,20,11,2012,November
19,Tiny,4,201247,1794.0,Carry,27,19,19,11,2012,November
44,Phantom Assassin,3,201247,1634.0,Carry,26,11,33,11,2012,November
2,Axe,3,201247,933.0,Semi-Carry,15,15,15,11,2012,November
